source_name,author,title,description,url,published_at,fetched_at,country,category,domain,language,social_image,source_system
Google News,Game Informer,"Saros’ Creators Say The Returnal Successor Is About Obsession, Greed, Power, And Corruption - Game Informer",,https://news.google.com/rss/articles/CBMivwFBVV95cUxQUjd3cFFsN21CRERNVUt0WUpDTEJMZFo4Q3ZKWmxiZ3QwZkoyZWJoY1FmUFJUaWpSRnFFVnFEN3BTTnFZRFdocnV3eDhQT0ktRkRQd1YtNVFkQklYc3B6bWZ6NzJTU0R1RWpONDlqQWFLYlBRZUs4SE5uU1ZJYUExVFJXb3RHNXlicG94SlQtclBvV3Z5ZHRBZkx0RnBLZ3NzQ2VWZnRSTjE4SGc4R0lCNUF2UjNPNi0xYkttbTF4Yw?oc=5,2026-04-28 20:04:05,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,SciTechDaily,Simple “Gut Reset” May Prevent Weight Gain After Ozempic or Wegovy - SciTechDaily,,https://news.google.com/rss/articles/CBMilAFBVV95cUxPUVBweHhzZmNjVmJtYm5OV3d5eGN6eGZydGhteG9Kcm04YlMwOHRNNldjTDFVOUh5Zm1kdThxTkI3TzV1NXlORlc3S19wQUxNZlVVdjRiWUNUZGxWYVphTkxwYkc2UDZZMFhUcWI0SDJTOFhjeDRpbXVFRXBHS2VrY1p0Zlo2OTZ4RjIxQ2dqVS1EZUpH?oc=5,2026-04-28 19:22:32,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Iowaparkleader.com,Caleb Morrison,ʼIʼm a neurologist and when patients tell me they take this popular supplement for brain health I tell them to stop immediatelyʼ - Iowa Park Leader,,https://www.iowaparkleader.com/ʼiʼm-a-neurologist-and-when-patients-tell-me-they-take-this-popular-supplement-for-brain-health-i-tell-them-to-stop-immediatelyʼ/,2026-04-28 19:02:36,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://www.iowaparkleader.com/wp-content/uploads/2026/04/ʼIʼm-a-neurologist-and-when-patients-tell-me-they-take-this-popular-supplement-for-brain-health-I-tell-them-to-stop-immediatelyʼ.jpg,NewsAPI
PsyPost,Karina Petrova,"Narcissism runs in the family, but not because of parenting - PsyPost","A comprehensive assessment of twins and their families reveals that narcissistic traits are inherited genetically, contradicting the popular belief that parenting styles cause narcissism. Individual experiences outside the home shape the remaining variations …",https://www.psypost.org/narcissism-runs-in-the-family-but-not-because-of-parenting/,2026-04-28 18:13:20,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://www.psypost.org/wp-content/uploads/2026/03/DNA-2.jpg,NewsAPI
Google News,MacRumors,Apple Weather App Experiencing Outage [Update: Fixed] - MacRumors,,https://news.google.com/rss/articles/CBMib0FVX3lxTE1Hdk9nSl9EcUxCSklNVmNHQ1M3U2pjRWxTUllpMkV3MUNkc2d6UGVNOFR0UlBHanMwTVYxcWg5SXFOWFNzY2RZcnBKczBMM3ZacFlnNi12YmxlTWR4bGtJcllzaFFsR0VTaVZLWHZTYw?oc=5,2026-04-28 18:00:35,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Leagueoflegends.com,,Teamfight Tactics patch 17.2 - Teamfight Tactics,Opening Encounters & new God Blessings make 17.2 a celestial encounter you won’t want to miss.,https://teamfighttactics.leagueoflegends.com/en-us/news/game-updates/teamfight-tactics-patch-17-2/,2026-04-28 18:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://cmsassets.rgpub.io/sanity/images/dsfx7636/news_live/9fc10cca651b4dd183627af8c0c5b6a072d1a110-1920x1080.jpg?accountingTag=TFT?w=1200&h=630&fm=webp&fit=crop&crop=center,NewsAPI
Google News,Wccftech,The Steam Machine and Steam Frame Price Reportedly “Skyrocketed” Internally Thanks to RAM Shortage - Wccftech,,https://news.google.com/rss/articles/CBMimwFBVV95cUxNM3M1Z21FTG1TYWJoZTcwamxRUTFicDBpNjdCZzVWZ1U1RHFtQ2RVVWlQUkRzRHlHQkk5c0hIRUR1Nlp1Z25NZkJxbVp3bU5EVDdhbnJqcGJYUVNjdkFxMmFjcHpfUV9ZYTBfVEJKcmh6RHVqcGFNS2Rpdi1Mak9nLTdfNUNINUZqZm9QN3BEUUZyZVR2eWJPLXZhY9IBoAFBVV95cUxNVzNBSG9FSWF5SWFlUEZlcVJRUUhEbnp4TWFxOHFOSTV3Sk1HSTdUOVAyV05ydWVxNklCMlJ0Y21QVlFPREVZX0hBTU5ETlQtTmFtMUR2bEtEZ0xpMUgybUEwREhkNHlSY05BWkx2U0w4Tm1OY2R0YVZ0MGd1ZVV5QkhLYzBJdllzYkhFYmFjR1dnaUtLaGx4OG5rOFFIRmFo?oc=5,2026-04-28 17:54:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Variety,YouTube TV Launches Customized Multiview Across the Full Channel Lineup - Variety,,https://news.google.com/rss/articles/CBMinAFBVV95cUxOZWd5b2NCTGViTzZYSG9uSEFPWE40c0RQenJfN3VpZ1VsQXZ5ZHRkelNGQ1VQeUUxcTgtN29XRjQ2N1RISWkxQ3dLRzRpaDRQcUpBU3FaM0JPR3g0WFEycHFsY2VaMkEzS2EyWWIwWUNRV3dQWlFhUi0xSHJ0RktUa3Z0TmhXOU03TUNQUGVIV1czSTcxMEFzRzgxZUY?oc=5,2026-04-28 17:50:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Washington Post,Opinion | Measles deaths are coming. Doctors are fighting an uphill battle. - The Washington Post,,https://news.google.com/rss/articles/CBMitwFBVV95cUxOOGpSVk1BenVhMlFxSzN0S0NVTF9jZzlVaVRoSmFueUExTS12am1HWWlyenlpUG1DNG5MU19FQlJoOW1HcjlXeExWTjlTaU9mbVBfRzRZRHJSUHNQTnlYNmpiMWY1NzdBY3JQckN5WWs1Q3cxVFpZdENnak1qRlVxSDhEYWxDdEV2bWItdFVVQjh5YVFBdjdLc01va1MyOTJLV3pwTnhWUW9vaU16RDlEbUcybllBZzg?oc=5,2026-04-28 17:15:00,2026-05-01T03:11:22.338056+00:00,United States,broad_news,Unknown,en,,NewsAPI
Google News,Eurogamer.net,Dark fantasy vampire RPG The Blood of Dawnwalker gets a release date and an autumn showdown with Fable - Eurogamer.net,,https://news.google.com/rss/articles/CBMiakFVX3lxTFBsQVZLaUxtSm5QOHNiQ1VMLVA3Y3BzUDE1cFRKajlIYm9LOWtnZUplbnVMaV9QQUhRYVpTcG5CQ2w4Z3k2b08tTmp6eTdpcXRGcGthNDVwX0Ftcm5SdXVuQ1pOUjZWc1gxOWc?oc=5,2026-04-28 17:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Sims Community,"The Sims 4 Update: Hotfix Release Notes (April 28th, 2026) - Sims Community",,https://news.google.com/rss/articles/CBMiigFBVV95cUxOUXlmNGhEZ3FxRWdzNTJKWkplcmp0S0ROSlN2N2RKbGcwOWhHQXBzRDlYT3VGUTZGQk5RT0ZaRlRpaUZtNWcyZnB5TXFuSF9XM1o5bUtpanphZzgxWndyNEdaV3QxTGJyY3FOY2lfTnp0OWJvN3FJMWpBUTg4NTFXUFdrVTBTdTlEd1E?oc=5,2026-04-28 16:59:21,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Gamedeveloper.com,,'We've been a little bit too romantic:' Ustwo CEO says lowering development costs is now paramount - Game Developer,How the Monument Valley studio will be charting a path forward on PC and consoles.,https://www.gamedeveloper.com/business/-we-ve-been-a-little-bit-too-romantic-ustwo-ceo-says-lowering-development-costs-is-now-paramount,2026-04-28 16:50:17,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://eu-images.contentstack.com/v3/assets/blt740a130ae3c5d529/blt8b4b9e18fba68117/69f0c9fb81ac099cd3fa4a3b/Ustwo_Header.png?disable=upscale&width=1200&height=630&fit=crop,NewsAPI
Google News,Verywell Health,What Happens to Your Blood Pressure When You Drink Pomegranate Juice Regularly? - Verywell Health,,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQLUR5M2MzcElSMVhJN3FDajJRZnJ3ZTd5X1Fhb1M4Vml4aFZFa21neEpqaE9Iem5XUzNDYkptOGl3TER3MjUxZHVaNDhuU3ZmbzlCVVRfYWEtUVFNazRGX2IwTzZrbzlaT0NNWHA4MlpFcXM2dm9iUGZzMkZtTDZIV2hpbnZvdEZJQlc4?oc=5,2026-04-28 16:48:33,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Boston Globe,Somerville family hunkers down at home under measles quarantine after exposure at Logan - The Boston Globe,,https://news.google.com/rss/articles/CBMiigFBVV95cUxQbmJLOU9jd1ZES3hOMjdfVjVfUUlWaWFKRWVwLWt2NUx2NUZlY3FtVUtJYnR6c0FrYkdWcUFlRDROdEVacDEzd3hvUlhENzlsUVFQbTVZLWc3akx4ejROWTVFbG9XYkxKT3JKQmZYOEhIejBDX0FvbnJUTDU0ZEp2VzFNRm00ZlN0X1E?oc=5,2026-04-28 16:25:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,AOL.com,Eating Your Breakfast at This Specific Time Could Help You Lose More Weight - AOL.com,,https://news.google.com/rss/articles/CBMihwFBVV95cUxORnpDN1o2dGlpSGF4Z3JwalB3M0NEWXU2SVNVVFZ1U0Z3VFgzXzFiUGhsZWhkaG9xM3dMLXV5STFtYnNZS0NCTXZ2WXo3TlRhWVJUSTBtanlzRUl2enlXbE1KU3NXV3VLZjR5ZVlhM2tnSkR1dHVBaDIxVlJGUVdhaTlPdVg2QjA?oc=5,2026-04-28 16:04:01,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,TheGamer,"It's Not Just You, Arc Raiders' Crossplay Is Currently Broken For Everyone - TheGamer",,https://news.google.com/rss/articles/CBMifkFVX3lxTE5MeDdYOFFOTjgyTVV2UkZ2QXhqODZLYzRpbzBIeTM0WTFDNG1OVXpSR0N2NWUzV0VMaVRWVW1YcVRnZTJxMFdUNFVnQjUwZHFZWDVkOEYwREhuNGw2ZElkYy1hTmNHYlRlSTZNMDBndWxOQnVnMzRmOHRVLXc1UQ?oc=5,2026-04-28 16:00:30,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Creative Bloq,"Amazon’s Gaming Week feels quiet, but these retro game remake offers impress - Creative Bloq",,https://news.google.com/rss/articles/CBMivgFBVV95cUxNREtzMzF3SGY3RUVPU2FuR0pBYU9zeVpMR3l2UWtzaE9aZzduQU5weTN4MWRlRzh4blBab2pMSENURTZvZmpfTEVfUkEteEJkYW9CTUUwTkxvZU5PWWRYaFBfY1J2cXdyaXhxUzU1cmtHYlRLUUJxUy1FZnBPTmhPbGUwLXdQQnh5T3JjM0JWOUdwbW9LNzEwcjBYNFphdHVCZWlDcGxoQlNjZmFaMmRQYnRxMl9CMndQWXV4WTFn?oc=5,2026-04-28 16:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Ubisoft,"The Division Resurgence Roadmap: PC Launch, Story Expansion, and More - Ubisoft",,https://news.google.com/rss/articles/CBMixgFBVV95cUxNamZGd0wyaFpmS19lRmhfaDRLbmhIMDlKTXhkb3JXdjRDUEFPSkIxS2NGTlV1YVBNZ19DeTZFLTdfaXZETGpNMlcwMm1XMEliNTZOa1g5UDI4a2k0SkE0bnRzSl9ESTZ3M2ItWlJ1OHpVY1EtQXRnMzVUUW1vU2Q3VHFjRWFHdGdRS0FaSTNlTnZ1WnUxMHNOMlJ0RnZrNVlXVUptb1NwYkxHQ184YVRBM2tEQTU0Wm1pZktMdEVfUzFTLUJULVE?oc=5,2026-04-28 15:49:56,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
The Daily Galaxy --Great Discoveries Channel,Kouceila Rekik,Astrobotic Tests Next-Gen Rotating Detonation Rocket Engine With 300-Second Burn - The Daily Galaxy,A new rocket engine concept reaches a milestone that could reshape propulsion for lunar and deep-space missions.,https://dailygalaxy.com/2026/04/astrobotic-rotating-detonation-rocket/,2026-04-28 15:45:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://dailygalaxy.com/wp-content/uploads/2026/04/Astrobotic-Tests-Next-Gen-Rotating-Detonation-Rocket-Engine-With-300-Second-Burn-scaled.png,NewsAPI
Google News,rockpapershotgun.com,"Garry's Mod devs Facepunch will be taking action to ""push obviously AI-created slop off"" sequel S&box's main page, Garry Newman confirms - rockpapershotgun.com",,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOei1QTlp4WlY3SmhpeXRUZXpjSWRhcG8taTdxeFc1bzFHQ283VmhvbkFOcnQzNmViTEY3dURJNTJYZE9yWTFVV3paUFlpa2RhSmI3RldoU0VYSlFIdVBQRUNkbF9va3BaamFVU3cwVFRKcG13bGw3R2JoY0s5SDkxeUJkRFFqSHNtRTRCakxhbHdTYnd4ZEJjcmdEX1JaQTZGVExDanJfTFZ0b0NXTVFDbVprWmgzVTl1NVJHSzRGSFd4N1I1cUpyYzFhUDhWWWdtWFk3S1lPazNLYjdkSlIzNE9YbUtyNVU3Tk9GemNhT24?oc=5,2026-04-28 15:41:08,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Medscape,This Game Could Make You a Better Doctor: JAMA Study - Medscape,,https://news.google.com/rss/articles/CBMioAFBVV95cUxPX2lqbEE0TkVoQnhfNDlyU1p1VmtZdXdFWXJBTWxhMG1rMGVWdzZHaFNqUW5NbjlxWU40bDhlbXd2Qmg5VGxfZ1doM0gxU1JmVlhzVW9JTWY1R2Y5bmVZNzlKX3pSZVpuMUIwaUJQWXVvcjd4MTBhMFBRaGN2cDNRWHl0dkpqV09sRWMwc08zRDR6c3ZHY00wWVU3TEJabG5y?oc=5,2026-04-28 14:16:39,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Medical Xpress,Sanjukta Mondal,"Microplastics turn up in nearly every human brain sample, including healthy tissue - Medical Xpress","Tiny micro- and nanoplastic fragments seem to be turning up everywhere, including one of the most well-protected parts of the human body—the brain. In a recent study conducted by Chinese researchers, they found microplastics and nanoplastics (MNPs) in nearly …",https://medicalxpress.com/news/2026-04-microplastics-human-brain-sample-healthy.html,2026-04-28 14:10:01,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://scx2.b-cdn.net/gfx/news/hires/2026/microplastics-found-in-3.jpg,NewsAPI
Forbes,Paul Tassi,"‘Diablo 4: Lord Of Hatred’ Fixes A Core, Long-Term Problem - Forbes",Diablo 4 has fixed on of its biggest problems since launch when it comes to testing out alternate characters during any given season.,https://www.forbes.com/sites/paultassi/2026/04/28/diablo-4-lord-of-hatred-fixes-a-core-long-term-problem/,2026-04-28 13:56:59,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://imageio.forbes.com/specials-images/imageserve/69f0bbf63536bceea65d8201/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,NewsAPI
TechCrunch,Ivan Mehta,YouTube is testing an AI-powered search feature that shows guided answers - TechCrunch,YouTube is rolling out the new AI search feature to Premium subscribers in the U.S. on an opt-in basis.,https://techcrunch.com/2026/04/28/youtube-is-testing-an-ai-powered-search-feature-that-shows-guided-answers/,2026-04-28 13:54:06,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,"https://techcrunch.com/wp-content/uploads/2026/04/GettyImages-2242441443.jpg?resize=1200,800",NewsAPI
Google News,BleepingComputer,Microsoft to deprecate legacy TLS in Exchange Online starting July - BleepingComputer,,https://news.google.com/rss/articles/CBMitgFBVV95cUxPbGF6cE9yQ0U3NWhpcC1tRENhVzdpeGNIdTV4d2p6NE81YzExUVI2TUdaWGV5UExESkZBX1pfMEF5MU03ZHkwYkwwZno4djFzUlJRc1ZBWXlGYWpDRi01R2lKQzdBb2lhZm9ZSm9sWEZiMzhwSHRzelVISS02dGhJY192S3ZjT0hPLUxlME9PN0JsYjBublF2Y0I2aVJPOVp6cWlqbHBjdlZ1aDR1NmcxckN6SGdqZ9IBuwFBVV95cUxOSWU0dERta210QldUV0l3dWlEdUtsbExELTBOMFRBangyVlRhdldwb29lMklwbWNsTDdKOEI1V0pkRG1hend1S2ozcjdRMndRM3dhbVp4UlFFZ2hvQm5OYlNGODgxTUV4d2tpVjFkbkFiM204eXRwSmZaVk5nN2xLb1dtRXI5NWlRaUE2cFo3eDVHWFczQk50b3BnYkJWODV0LVhMWTgzckJGUnVKSnB4X19pbmhQYi1IanNF?oc=5,2026-04-28 13:18:36,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Good News Network,Andy Corbley,"Celebrating with a Cake Topped with Fish, World’s Oldest Penguin Turns 38 - Good News Network","Spneb, who was named after the medication which saved her life, is said to be the oldest Humboldt penguin on the planet.",https://www.goodnewsnetwork.org/celebrating-with-a-cake-topped-with-fish-worlds-oldest-penguin-turns-38/,2026-04-28 13:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://www.goodnewsnetwork.org/wp-content/uploads/2026/04/Spneb-the-penguin-celebrates-her-birthday-credit-Paradise-Park-SWNS.jpg,NewsAPI
Google News,AOL.com,Common occurrence in adulthood could be an early warning sign of brain cancer - AOL.com,,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdW41SFRacG5GMVBYZ2pUUUVGSHlESVdNa1A1NnJyWDVrUk12TnhqZjd1TXlZMlJkY0l3MFdBRzZkb2pJRGxXSEdocmRaYzZfVnUzdUdUazNzbTVraHJoR1UtVi1SX3hiUlU5LWpRV1EwNS1WOTQ5ZFhUV2NYcFF6TVBGdE1YZw?oc=5,2026-04-28 12:52:55,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,BleepingComputer,Inside an OPSEC Playbook: How Threat Actors Evade Detection - BleepingComputer,,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPZEYyNUxkanpaODJZeDMybVFRUGFfRFNuek84NWVnbGF6VFd5b1I0SWFXdGsydll4amtucFM0Yzc2a25NUmhubEpQeGNQdWtqSDJPLWlPbWRxWUFKdVEtZ1pldFdXbWVxZFhJOHFDdlY3TEw1elU2TkpxTmtZR25MaXhxNExtWW9WNUo4WGpZbXUwTFRXUzlXQzFJbG1iYnh4alBpOEc1VjZCZ9IBrwFBVV95cUxOY3NSbFRHZnktN3RmMl9pTk02QzRYVHh0azlJSlJCbUtPRy1vUHQyaUx0TUpFeUdMNThVLW9xVmZTa0ZveURYdzhUV2FoZU80SmhLb3dDb3ktTUhscFZhemlWb003MTBjWTlXc1BrR2lSRXVKMUVXYldwWjlvZHZrSGtlVzU4dWZUdFBWN3lxWHVuOHB3b1pYRDhKSHA4MVBwcGZnQ0d6anZVbmVUZTln?oc=5,2026-04-28 12:50:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Prevention,Scientists Reveal the Surprising Side Effects of Vitamin D Deficiency - Prevention,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOX0tnSEZkX3Jyb3dpQmZhOVo4UjQwdFUxaXl4eU4wNUltbHlBdUdEak5lV183U21jNFRkVU5DOEhwT2o0NDhsYmNjMm10cS1ZS1RwbllTR3dNUzhmbWhqVEg5OUdWY0tjQUZzR2dLanJFUVFYbGgtaUtFRVIxcVNjRFRNdUpKTlo5?oc=5,2026-04-28 12:34:45,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Yahoo,Golden Retriever Puppy Adorably Slips Whenever She Sits - Yahoo,,https://news.google.com/rss/articles/CBMimAFBVV95cUxOYVlMbS1pMFNGbG1ldkZhbUVxczNadjk0aVFJbzktUFRuems1a3k2ZFhUS1RUbnpLbktIR25jM3lEaUxLamVJS294dHk5dndnZFdSRWYyRGFkVHJNdlktaVhtMm9idHhfLWJUVl9YcTJGVk0xNHhhWEVoLTBVY2lhRnVFeHEtaGttaXJnVE8tcEZnLWJpVzV2aA?oc=5,2026-04-28 12:16:11,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,ScienceAlert,Does Beer Have a 'Surprising Health Benefit'? Here's What The Science Says - ScienceAlert,,https://news.google.com/rss/articles/CBMioAFBVV95cUxQVXNPbk9tZ2doOEs5LWx2aVVkdHF3UnhJdEhUTENxQlpYS0NtZ0FhNy1IaEpqZEluY1ZWZGgyRi1VZVlaaG5PTlYyMWNyektKUlkxb0NONlFodG11NHBSTWpnRXdDbFJkNWRRNU0tR1F2T2dzNlJnS3M1RW1YWjU3cmdCbmlrSEVUOU5kVDBDSGx0Y0VPMTFUSnNISUwwdlZS?oc=5,2026-04-28 12:05:35,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Penn Today,Using AI to help predict cardiac arrests - Penn Today,,https://news.google.com/rss/articles/CBMiekFVX3lxTE5lMWlkRkRQYjM2blNOZnN5UFBXcUxOTU1RNmpaTDdtVk9iclVUVVNxRWVwWXQtWHVYcmNmQ2ZLbHhvTWRmbnFrVGM3dTAyZENSa2lWak5CSENWdGJkdUFPdHRGT2h0aUswWEpHUzJ5emo4TjU5aTltSTFB?oc=5,2026-04-28 12:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
SciTechDaily,,This Common Habit Could Signal Serious Health Problems in Later Life - SciTechDaily,Excessive and early-day napping in older adults correlates with increased mortality risk.,https://scitechdaily.com/this-common-habit-could-signal-serious-health-problems-in-later-life/,2026-04-28 11:13:51,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://scitechdaily.com/images/Senior-Man-Napping-in-Chair.jpg,NewsAPI
San Francisco Chronicle,Catherine Ho,Her cancer ‘nightmare’ at age 29 reflects a trend driving UCSF’s new clinic - San Francisco Chronicle,"A surge in early-onset colorectal cancer is prompting UCSF to tailor care for young adult patients navigating work, parenting and treatment.",https://www.sfchronicle.com/health/article/colon-cancer-young-adults-ucsf-22212584.php,2026-04-28 11:06:06,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://s.hdnux.com/photos/01/66/06/37/30959588/3/rawImage.jpg,NewsAPI
Google News,Women's Health,'Strength Training and Hormone Therapy Completely Transformed My Body After Early Menopause at 40' - Women's Health,,https://news.google.com/rss/articles/CBMipgFBVV95cUxNU25qY2c3enVUUXladWpWbzV3c054aFhUQWxiTkN1VEdqZURWOTktV3N0LVdCUEVZc2pRWV9OWHdsWVY5T0RBdzViTUVxbjdGaGxBdUI3R2RoX3VDYTNZRVNFa1lFeGtLTFNpd0hMMVIybDZIRTJRU2Nub25PX2tNT1JEeVY1WFJVbTY1TFQzNEt5R2lLcVVGWkk0RE9FUEFlRUkya093?oc=5,2026-04-28 11:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
KWLM (Willmar Radio),,"Louis ""Louie"" Pirrotta - Willmar Radio","Louis “Louie” Robert Pirrotta, 81, passed away on Friday, April 24, 2026, surrounded by his family after a short battle with cancer. Mass of Christian Burial will be held at",https://www.willmarradio.com/obituaries/louis-pirrotta/article_bc543b2e-9952-4870-b3ef-d49d4aa88604.html,2026-04-28 10:37:47,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,https://bloximages.chicago2.vip.townnews.com/willmarradio.com/content/tncms/assets/v3/editorial/b/e1/be13d309-a743-46f1-9bcb-1b10bbb0c23d/69f02e33306ff.image.jpg?crop=1191%2C625%2C0%2C557,NewsAPI
Google News,The Conversation,Prostate cancer overdiagnosis risk sharply rises after age 70 – new research - The Conversation,,https://news.google.com/rss/articles/CBMirgFBVV95cUxOZ3VRdWJuWU5sZmRQZ0NZTHBPU3NLOTJtSl9UWnVfSmpmNmtXNEhkU0doZk44M2l6SExLQnZKOWotSGhQaDY4U25rUURNT1hxcFRCRUU3VUZsTTNnNmFiZE1NUW9kZUZXaEVLdzhVWk1ZZlVfMG1jTE5RZ29pQ3pEYm91STAwTmRUODJBYUFfazFyS3EzMG9mM0NXQXVnNEhhZU9jb1I2RFpGYTNrVGc?oc=5,2026-04-28 09:41:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,professional.heart.org,Brain Health Across the Life Span: A Framework for Future Studies - professional.heart.org,,https://news.google.com/rss/articles/CBMisAFBVV95cUxOQWNNWThkTXQ2ZHFjVHVVUnZvY0RIOFpXU1prb05Wa1dSamNWYVBGSlBNUWM3VzVxNWRjcVo0a3VYTE4xYlhsT0JJd01CY0xDYnB4MnM3Y2dVSU1OOGM0V1hTYmFUb0pRUXd0X2NkeFlycWpUVjNnZU9KQmRWcUFSejN5c2xWTmxnZlV4a2hIUDhRZTFMdU53WHFqblpmQkxJNl9yM0pxMVlYa3hNNGlKTA?oc=5,2026-04-28 09:04:33,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,EatingWell,Scientists Just Discovered a Surprising Benefit of Virgin Olive Oil - EatingWell,,https://news.google.com/rss/articles/CBMidkFVX3lxTE1MSUxaTk02N21VRzc4TFRUUXFDZ0l6UVctUmxraVVvOGRUZl9IUGNxREZWVFZpMVBJanhfMVJJcEI3elNvSndoSS1QXzNQdXNqZnVEdlFWdUtfdVFoSmk3OVlnS2tvR1d6aWR6V2xXZUlkcW5Ua1E?oc=5,2026-04-28 08:30:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Hindustan Times,Heart surgeon with 25 years of experience reveals which early lifestyle habits can make menopause smoother | Health - Hindustan Times,,https://news.google.com/rss/articles/CBMihgJBVV95cUxPV3BsTk9JQ3hiS0lxQkpsNVotUE5nNVE2NnIzZVRqNUhLRkNVMmRDMS1BSGY5QUNvaGMyQ3BVLUNYejk1UkFiWmxZWklWcHAtSEQ5ajg4bzJYdmRMUWxtaWl2ZjNkNFI2dm9HRTluaWNnOFktWW5qTlFwTk1sODFUdWdEUzBtMklzLWpndXBSMUtoTWVuZ0RhbnNaVGpNdjdrUnBxdjZhT2NHMWdhOUNHV2ZpWXZFSThLQ2xSUUpFMmRMWnV3eGpfNUhOeUJVRDlTUHFfYzZCZTdTTjcweXJPb3c0T1pJRGM3aTJydXFNRHdTQjBHNHlWOXpmNVRyeC0wZHhReWtB0gGLAkFVX3lxTE1HakRLR2xudTg1ZUtlTlo4VTNRRGNOdHNCTkhXcEFBVzdKbzNaTXBZTDd4Ri1pekRGamR1OEZzZXFDb0FENUtFUWZrQnF1SWhVVzE3SC02UHhoTVlPY3VtZnVDRzh2bDFXdmpJMHE1RjF6RHBoMWZYcVdUc21HSm0wZGZsVWc4clRUd09JWktlcWVPV3d2T0NTa2JRUkxFenBTSV9mWjUxMTdDblAtLVcyN043YjBGaUl2RlNjSjVQSXNuSXN6M0wtbUtrN1VsenVhUFVxeGRjUDhMQmFvQU5iQkk5SnBvVXQ3cFZNa0pMVTNzX2VZNnFFYm9aeFoxcmlVbzRRS19QLVdfZw?oc=5,2026-04-28 08:19:50,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
